"Site","SiteName","VEGID","Type","LAT","LONG","ALTITUDE","Aspect","Slope","Description","Understory","Moss","H2O","Edge","habitat","edgedist","edgetype","pforest.","sforest.","natdist.","pasture.","coffee.","note","Area_Basal","Group_cover","Subcanopy","Sitio","HabitatSitio","Fecha","Hora","Cielo","Viento","Rio","Sequence","Especies","Abundancia","Replica"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","2/10/2016","11:30",3,1,1,"G/B/M","AIMRUS*",2,"1"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","2/10/2016","11:30",3,1,1,"G/B/M","POLCAE",1,"1"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","2/10/2016","11:30",3,1,1,"G/B/M","BUTMAG",1,"1"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","2/10/2016","11:30",3,1,1,"G/B/M","MELFOR",2,"1"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","2/10/2016","11:30",3,1,1,"G/B/M","SETVIR",2,"1"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/19/2016","11:12",0,2,0,"G/B/M","AMACYC*",1,"1"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/19/2016","11:12",0,2,0,"G/B/M","PSIMOR",3,"1"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/19/2016","11:12",0,2,0,"G/B/M","MELFOR",2,"1"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/19/2016","11:12",0,2,0,"G/B/M","SPINOT",1,"1"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/19/2016","11:12",0,2,0,"G/B/M","PIRFLA",1,"1"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/19/2016","11:12",0,2,0,"G/B/M","GLABRA",1,"1"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/19/2016","11:12",0,2,0,"G/B/M","TITSEM",1,"1"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/19/2016","11:12",0,2,0,"G/B/M","SETVIR",1,"1"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/19/2016","11:12",0,2,0,"G/B/M","MNIVAR",1,"1"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/31/2016","09:55",0,5,0,"B/G/M","GLABRA",1,"1"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/31/2016","09:55",0,5,0,"B/G/M","PSIMOR",2,"1"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/31/2016","09:55",0,5,0,"B/G/M","MELAUR",2,"1"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/19/2016","11:12",0,2,0,"G/B/M","AMACYC*",1,"2"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/19/2016","11:12",0,2,0,"G/B/M","PSIMOR",3,"2"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/19/2016","11:12",0,2,0,"G/B/M","MELFOR",2,"2"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/19/2016","11:12",0,2,0,"G/B/M","SPINOT",1,"2"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/19/2016","11:12",0,2,0,"G/B/M","PIRFLA",1,"2"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/19/2016","11:12",0,2,0,"G/B/M","GLABRA",1,"2"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/19/2016","11:12",0,2,0,"G/B/M","TITSEM",1,"2"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/19/2016","11:12",0,2,0,"G/B/M","SETVIR",1,"2"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/19/2016","11:12",0,2,0,"G/B/M","MNIVAR",1,"2"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/31/2016","09:55",0,5,0,"B/G/M","GLABRA",1,"3"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/31/2016","09:55",0,5,0,"B/G/M","PSIMOR",2,"3"
32,"Suntular","32P","F","15.23210088","-87.43734878","836.00",230,"S","a long, reasonably intact stript of pine/oak forest along a stream surrounded by pine. Area used for livestock but access to land closest to stream has been restricted. Point near the base of a small hill. Dense areas of encino and other oak species along with pine, mostly young trees.","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,80,0,20,0,"patch of pasture between footpath and survey area",12.6,16,4,"32","32F","03/31/2016","09:55",0,5,0,"B/G/M","MELAUR",2,"3"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","2/10/2016","10:28",4,1,1,"G/B/M","EMPFLT*",1,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","2/10/2016","10:28",4,1,1,"G/B/M","MNIVAR",1,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","2/10/2016","10:28",4,1,1,"G/B/M","SETPIM*",2,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","2/10/2016","10:28",4,1,1,"G/B/M","SETDOM",1,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","2/10/2016","10:28",4,1,1,"G/B/M","ELALEU",1,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","2/10/2016","10:28",4,1,1,"G/B/M","DRYLIN",1,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","2/10/2016","10:28",4,1,1,"G/B/M","MYITUB",1,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","2/10/2016","10:28",4,1,1,"G/B/M","SETMAG",2,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/19/2016","10:13",0,0,1,"G/B/M","DIVDIV",1,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/19/2016","10:13",0,0,1,"G/B/M","ONCCIN",1,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/19/2016","10:13",0,0,1,"G/B/M","AIMRUS*",1,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/19/2016","10:13",0,0,1,"G/B/M","GLABRA",1,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/19/2016","10:13",0,0,1,"G/B/M","EMPFLT*",1,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/31/2016","09:10",0,5,0,"B/G/M","CAEAUR*",1,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/31/2016","09:10",0,5,0,"B/G/M","MEGPIT",1,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/31/2016","09:10",0,5,0,"B/G/M","CYAMEL",7,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/31/2016","09:10",0,5,0,"B/G/M","TITSEM",4,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/31/2016","09:10",0,5,0,"B/G/M","PSAMON",1,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/31/2016","09:10",0,5,0,"B/G/M","TOLSUL",1,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/31/2016","09:10",0,5,0,"B/G/M","AMACYC*",1,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/31/2016","09:10",0,5,0,"B/G/M","EMPFLT*",1,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/31/2016","09:10",0,5,0,"B/G/M","SARPAP",NA,"1"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/19/2016","10:13",0,0,1,"G/B/M","DIVDIV",1,"2"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/19/2016","10:13",0,0,1,"G/B/M","ONCCIN",1,"2"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/19/2016","10:13",0,0,1,"G/B/M","AIMRUS*",1,"2"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/19/2016","10:13",0,0,1,"G/B/M","GLABRA",1,"2"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/19/2016","10:13",0,0,1,"G/B/M","EMPFLT*",1,"2"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/31/2016","09:10",0,5,0,"B/G/M","CAEAUR*",1,"3"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/31/2016","09:10",0,5,0,"B/G/M","MEGPIT",1,"3"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/31/2016","09:10",0,5,0,"B/G/M","CYAMEL",7,"3"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/31/2016","09:10",0,5,0,"B/G/M","TITSEM",4,"3"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/31/2016","09:10",0,5,0,"B/G/M","PSAMON",1,"3"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/31/2016","09:10",0,5,0,"B/G/M","TOLSUL",1,"3"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/31/2016","09:10",0,5,0,"B/G/M","AMACYC*",1,"3"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/31/2016","09:10",0,5,0,"B/G/M","EMPFLT*",1,"3"
33,"Suntular 2","33P","F","15.22893721","-87.44089399","812.00",180,"S","point on path, along stream w/ dense areas of young encino w/ pine, nance de montana and roble @ higher elevation","P","FALSO","VERDADERO","FALSO","SF",0,NA,0,100,0,0,0,"",7.4,11,9,"33","33F","03/31/2016","09:10",0,5,0,"B/G/M","SARPAP",NA,"3"
34,"Quebrada Larga","34P","F","15.20673405","-87.52409963","1128.00",73,"M","moderately steep mountain covered mainly with roble, some mature. narrow elliptical leaved oak is all present in good numbers. some mature trees present, pine present within100m, more significant amounts on adjacent slopes. Part of a large continues area of pine/oak- probably bigest quality habitat so far","P","VERDADERO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",7.8,13,7,"34","34F","3/1/2016","10:54",1,1,0,"B/G/M","CAEAUR*",1,"1"
34,"Quebrada Larga","34P","F","15.20673405","-87.52409963","1128.00",73,"M","moderately steep mountain covered mainly with roble, some mature. narrow elliptical leaved oak is all present in good numbers. some mature trees present, pine present within100m, more significant amounts on adjacent slopes. Part of a large continues area of pine/oak- probably bigest quality habitat so far","P","VERDADERO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",7.8,13,7,"34","34F","3/1/2016","10:54",1,1,0,"B/G/M","GLABRA",2,"1"
34,"Quebrada Larga","34P","F","15.20673405","-87.52409963","1128.00",73,"M","moderately steep mountain covered mainly with roble, some mature. narrow elliptical leaved oak is all present in good numbers. some mature trees present, pine present within100m, more significant amounts on adjacent slopes. Part of a large continues area of pine/oak- probably bigest quality habitat so far","P","VERDADERO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",7.8,13,7,"34","34F","3/1/2016","10:54",1,1,0,"B/G/M","DIVDIV",1,"1"
34,"Quebrada Larga","34P","F","15.20673405","-87.52409963","1128.00",73,"M","moderately steep mountain covered mainly with roble, some mature. narrow elliptical leaved oak is all present in good numbers. some mature trees present, pine present within100m, more significant amounts on adjacent slopes. Part of a large continues area of pine/oak- probably bigest quality habitat so far","P","VERDADERO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",7.8,13,7,"34","34F","3/1/2016","10:54",1,1,0,"B/G/M","COLRUB",1,"1"
34,"Quebrada Larga","34P","F","15.20673405","-87.52409963","1128.00",73,"M","moderately steep mountain covered mainly with roble, some mature. narrow elliptical leaved oak is all present in good numbers. some mature trees present, pine present within100m, more significant amounts on adjacent slopes. Part of a large continues area of pine/oak- probably bigest quality habitat so far","P","VERDADERO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",7.8,13,7,"34","34F","3/1/2016","10:54",1,1,0,"B/G/M","CHAVAU",1,"1"
